0.9645027	-5.002829	-2.4926176	-0.34032455	6.2610383	0.056443952
0.4504627	-2.4119275	-0.5033429	-2.3130746	-0.76013494	-4.029725
-0.9395718	-2.355156	1.342851	-3.306177	2.1663017	-2.6556628
0.55265206	-1.7100464	0.15260828	-5.54224	0.6321228	-4.158707
-0.31086233	-4.5316186	-0.6858063	-3.539442	1.8132142	-5.8427773
-2.108227	-1.6602266	-1.0018197	-1.5782713	1.3167468	-5.0909977
0.22463797	-3.3254054	-1.7725828	-3.5016978	3.237183	-4.481661
